y_true,proba_xgb,proba_lgbm
0.0,0.23732159,0.1650907780103277
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.0395435559153376
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.04717606987287689
0.0,0.21183772,0.05944201284913387
0.0,0.1981681,0.0356947443812827
0.0,0.21446787,0.045789284682094755
0.0,0.1981681,0.0372751663166353
0.0,0.1981681,0.03613078387949288
0.0,0.1981681,0.037859010723205036
0.0,0.1981681,0.026814491396857626
0.0,0.25132084,0.18031115877332413
1.0,0.28826046,0.13758847496678403
0.0,0.1981681,0.027961640506346048
0.0,0.26772308,0.09140448137396737
0.0,0.24455357,0.12754312700019751
0.0,0.1981681,0.029210042693072282
0.0,0.23493637,0.19078881385810723
0.0,0.1981681,0.04508764910175311
0.0,0.1981681,0.0356947443812827
1.0,0.2268353,0.07651596757339048
0.0,0.1981681,0.03059731303173052
0.0,0.1981681,0.031259526402252644
0.0,0.26523232,0.061569434840717606
0.0,0.23346768,0.0976932367758662
0.0,0.1981681,0.03125663345750264
0.0,0.22621171,0.040710619405063465
0.0,0.23177314,0.06071910180963509
1.0,0.6140344,0.1931824391762122
0.0,0.23346768,0.07030575836666154
0.0,0.1981681,0.03664248341957166
0.0,0.25857756,0.13483763093809714
0.0,0.1981681,0.026726196451422112
0.0,0.2396048,0.06501962482940643
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026814491396857626
0.0,0.5841277,0.3343557475528124
0.0,0.1981681,0.03859633365430594
1.0,0.1981681,0.034038232390354466
0.0,0.1981681,0.0356947443812827
0.0,0.22621171,0.0569515604994274
1.0,0.33543837,0.2008670251448466
0.0,0.23886271,0.073120374839035
0.0,0.1981681,0.032057175348349586
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.03386463413509428
0.0,0.1981681,0.03919195136547443
0.0,0.1981681,0.044644265024389375
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.05345523829400106
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
1.0,0.41137025,0.3772274592671897
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03407922538211253
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.027961640506346048
0.0,0.22926277,0.036810241224578405
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03862188759596475
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.051073889068947255
0.0,0.22926277,0.03957615666647524
0.0,0.1981681,0.027961640506346048
0.0,0.23501167,0.10203326695091161
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.11710946870681473
0.0,0.1981681,0.04426777121627705
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.045069065949939036
0.0,0.1981681,0.026814491396857626
0.0,0.33332607,0.12932908618136424
0.0,0.22787765,0.061477919325481294
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.05543474013303978
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
0.0,0.21872136,0.06680495504140514
1.0,0.21710354,0.062155275548278065
0.0,0.285968,0.1925472244374288
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.04938038456012178
0.0,0.1981681,0.026814491396857626
0.0,0.22926277,0.05879669481513058
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.040289609824072564
0.0,0.23094444,0.07026122710916487
0.0,0.1981681,0.04852660417351088
0.0,0.26390496,0.09857267919222983
0.0,0.2267333,0.17171015671077405
0.0,0.2303774,0.08326987961890288
0.0,0.1981681,0.03724063166192161
0.0,0.60030544,0.5089843659291533
0.0,0.1981681,0.03724063166192161
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.030395957488390794
0.0,0.21072604,0.04230406143577341
0.0,0.21072604,0.10908214852317384
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.030685993801779995
0.0,0.2427481,0.13867989420506888
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.0372751663166353
0.0,0.22621171,0.05531154224866624
0.0,0.27006403,0.06197354042851282
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
0.0,0.25722387,0.10110393487927975
0.0,0.1981681,0.034639499172562205
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.03256785883336712
0.0,0.1981681,0.026814491396857626
0.0,0.2217631,0.08311965227851573
0.0,0.1981681,0.0710033357588457
0.0,0.1981681,0.051335142087902776
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.030706477724082287
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.03795559197330963
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
1.0,0.3248173,0.17529728598378208
0.0,0.22787765,0.04982780298056051
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.21933015,0.06472458895675205
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.0407369574431848
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.048700834266627774
0.0,0.1981681,0.032891608480380925
0.0,0.1981681,0.05704467963590659
0.0,0.1981681,0.029146088990205328
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.030395957488390794
0.0,0.21710354,0.038726751399733396
0.0,0.24238138,0.11259277349555738
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.26901898,0.06389251720885752
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.21072604,0.04618647134235694
0.0,0.1981681,0.03168016232636122
0.0,0.1981681,0.033043557730681176
0.0,0.22989224,0.11325534496747386
0.0,0.23094444,0.04819909071618504
0.0,0.1981681,0.0709178479903028
0.0,0.1981681,0.039088321509109535
0.0,0.22926277,0.05655254000530424
0.0,0.26477575,0.1013040578480064
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.03094092491964552
0.0,0.1981681,0.027961640506346048
0.0,0.22787765,0.06431923554690096
0.0,0.27691257,0.10941345693666037
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.029913737375428486
0.0,0.21770908,0.06081085766076883
0.0,0.23349914,0.07874572329656285
0.0,0.2290893,0.07647304455939896
0.0,0.22652218,0.034743957577662465
0.0,0.22621171,0.08551290319819672
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.054743566085385297
0.0,0.1981681,0.02785981174844201
0.0,0.1981681,0.027961640506346048
0.0,0.23094444,0.07871437817753288
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.23303853,0.11700444682991962
0.0,0.1981681,0.02747056731436945
0.0,0.25897565,0.10549969644174736
0.0,0.4126974,0.1470149369044168
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.04085858652561345
0.0,0.1981681,0.029321627394879066
0.0,0.1981681,0.07556670102204864
0.0,0.1981681,0.03223058746632979
0.0,0.1981681,0.027961640506346048
0.0,0.22349703,0.0474380755934846
0.0,0.22114947,0.13839379563608928
0.0,0.1981681,0.029210042693072282
0.0,0.34043851,0.13251297892160502
0.0,0.1981681,0.0372751663166353
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.04278161201997123
0.0,0.1981681,0.07240458459273999
0.0,0.21552697,0.047821629370977926
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03276231934388101
0.0,0.23177314,0.06380880299576451
0.0,0.1981681,0.04471620344206837
0.0,0.1981681,0.03765294037313674
0.0,0.1981681,0.03597228483758464
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.03637651834783087
0.0,0.1981681,0.02747056731436945
0.0,0.1981681,0.030685993801779995
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.028781017903065177
1.0,0.64294165,0.44838927200203854
0.0,0.2609681,0.12292699008307195
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.0356947443812827
0.0,0.21872136,0.04800536154228174
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.05078630209802431
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03168016232636122
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026726196451422112
0.0,0.21072604,0.05113145848673186
0.0,0.1981681,0.028781017903065177
0.0,0.21872136,0.04643586770228991
0.0,0.1981681,0.027961640506346048
0.0,0.21072604,0.04552730071761914
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03224738844094449
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.030706477724082287
0.0,0.1981681,0.027961640506346048
1.0,0.2638616,0.18293758766836332
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.0390339636643635
0.0,0.1981681,0.052707380976694466
0.0,0.21933015,0.050238701681583314
0.0,0.1981681,0.03094092491964552
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.029151933687298234
0.0,0.1981681,0.040929934667163236
0.0,0.1981681,0.027961640506346048
0.0,0.21072604,0.04294650109180804
0.0,0.1981681,0.04002036552118027
0.0,0.1981681,0.027961640506346048
0.0,0.21072604,0.0378532138107552
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.29178938,0.16022266727978027
0.0,0.1981681,0.027961640506346048
0.0,0.21710354,0.04348396965572936
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.0356947443812827
0.0,0.22621171,0.052170087181557176
0.0,0.22652218,0.04234695797502046
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03943163960553064
0.0,0.1981681,0.028781017903065177
0.0,0.21770908,0.053966528838500456
0.0,0.1981681,0.03398325024646731
1.0,0.5555314,0.3851536850709002
0.0,0.1981681,0.039037808127448365
0.0,0.1981681,0.026814491396857626
0.0,0.2286986,0.050501851962479756
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03812741621161178
0.0,0.25541437,0.080850222512828
0.0,0.1981681,0.05454734615396423
0.0,0.22989224,0.08132530255246788
0.0,0.1981681,0.03230856132769409
0.0,0.22926277,0.04530775262885725
0.0,0.22349703,0.040183136434663945
0.0,0.1981681,0.07340789875605953
0.0,0.21072604,0.08355609444408009
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.061679598224289076
0.0,0.1981681,0.03516619101454762
0.0,0.1981681,0.02747056731436945
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.06204791207743793
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.057847783463685166
0.0,0.1981681,0.051335142087902776
0.0,0.1981681,0.026814491396857626
0.0,0.25541437,0.07697948585857362
0.0,0.1981681,0.03339737007460086
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03925769055343703
1.0,0.29262576,0.16256836573695613
0.0,0.1981681,0.03553828200715839
0.0,0.21072604,0.14043579679820364
0.0,0.2286986,0.04338751836345794
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.04963265560613767
0.0,0.1981681,0.027961640506346048
0.0,0.22596279,0.0463707690852818
0.0,0.1981681,0.026814491396857626
0.0,0.30335382,0.09866682347304077
0.0,0.1981681,0.027961640506346048
0.0,0.23064661,0.07856134922085993
0.0,0.2303774,0.08731605498232083
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.029146088990205328
0.0,0.21989821,0.06951190223295177
0.0,0.1981681,0.037331595475378655
0.0,0.26444846,0.06913931211171885
0.0,0.23094444,0.04566652175192994
0.0,0.23346768,0.09880070338604277
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026814491396857626
1.0,0.3098344,0.35242604303725783
0.0,0.22850446,0.15150642715160353
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.037331595475378655
1.0,0.5960445,0.42411203770778955
0.0,0.1981681,0.03831455071611459
0.0,0.1981681,0.0318080872898486
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03395609369746566
0.0,0.1981681,0.0471912114147775
0.0,0.1981681,0.027961640506346048
0.0,0.2831883,0.08798569647749464
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03248671614646431
0.0,0.1981681,0.028781017903065177
0.0,0.22787765,0.05657035560912697
0.0,0.1981681,0.030706477724082287
0.0,0.1981681,0.04268661514759829
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
1.0,0.5552992,0.3567756429832496
0.0,0.1981681,0.026814491396857626
1.0,0.1981681,0.048990579349359215
0.0,0.23094444,0.057828817490683644
0.0,0.22358458,0.10524989808315492
0.0,0.22787765,0.06338908526265834
0.0,0.22652218,0.04501090245662968
0.0,0.47093004,0.35360209684011445
0.0,0.1981681,0.029210042693072282
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.04956219133517529
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.0372751663166353
0.0,0.21187152,0.05997025944230473
0.0,0.1981681,0.06261049149441972
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
1.0,0.49285355,0.21428042248188167
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.038594117120164716
0.0,0.1981681,0.03195236145602902
0.0,0.1981681,0.0372751663166353
0.0,0.1981681,0.03779647379819444
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.030685993801779995
0.0,0.1981681,0.03094092491964552
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.21072604,0.039545145291097754
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.037331595475378655
0.0,0.1981681,0.027961640506346048
0.0,0.2286986,0.06565858712524798
0.0,0.1981681,0.033211901439687705
0.0,0.2696787,0.12882810874263947
0.0,0.1981681,0.03529061473661692
0.0,0.26723614,0.09283278766808035
0.0,0.1981681,0.04633936232095493
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.029210042693072282
0.0,0.1981681,0.07340789875605953
0.0,0.1981681,0.042723991128031026
0.0,0.1981681,0.05712238083037858
0.0,0.1981681,0.03214994694021955
0.0,0.2268353,0.06892107858982827
0.0,0.1981681,0.038181663091618884
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.02747056731436945
0.0,0.1981681,0.026814491396857626
1.0,0.57712746,0.3999945347527858
0.0,0.1981681,0.11418851709628094
0.0,0.21308956,0.05554065216927707
0.0,0.32609624,0.2094494603243581
0.0,0.1981681,0.026726196451422112
1.0,0.22926277,0.09157667449534392
0.0,0.1981681,0.027961640506346048
0.0,0.21072604,0.040668253346556174
0.0,0.2998535,0.13807468011166593
0.0,0.1981681,0.04479913688280676
0.0,0.22652218,0.0404755493676225
1.0,0.31074047,0.19025449575201162
0.0,0.27057627,0.11436163688471986
0.0,0.1981681,0.037331595475378655
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.03779647379819444
0.0,0.21072604,0.06894656334809728
1.0,0.30126536,0.2263344246765401
0.0,0.35872084,0.19365980336877955
0.0,0.1981681,0.04852660417351088
0.0,0.1981681,0.029151933687298234
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
1.0,0.3377755,0.0372751663166353
0.0,0.22926277,0.04409019868439568
0.0,0.1981681,0.02747056731436945
0.0,0.1981681,0.03573934380544764
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.02738017281758122
0.0,0.1981681,0.030395957488390794
0.0,0.2268353,0.06407341428333115
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.23094444,0.05833666118616414
0.0,0.5210293,0.39246781188910707
0.0,0.31324378,0.26287907138127065
0.0,0.2268353,0.06530355080214463
0.0,0.1981681,0.028781017903065177
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.029146088990205328
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026814491396857626
0.0,0.4029016,0.22774965399377567
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.030395957488390794
0.0,0.22621171,0.04830236800187023
0.0,0.1981681,0.027961640506346048
0.0,0.37463358,0.20399101263336358
0.0,0.22971843,0.13835053089714724
1.0,0.1981681,0.040979985655241684
0.0,0.1981681,0.027961640506346048
0.0,0.21072604,0.04490579980276569
0.0,0.21072604,0.04308984528354267
1.0,0.29830036,0.13165108109064314
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.027961640506346048
0.0,0.21978615,0.06264619880705345
0.0,0.1981681,0.1071585922558737
0.0,0.1981681,0.0356218347247594
0.0,0.25331318,0.14212052699570338
0.0,0.1981681,0.030395957488390794
0.0,0.2303774,0.060049958331208804
0.0,0.1981681,0.026814491396857626
1.0,0.28177166,0.27525939331398164
0.0,0.1981681,0.03669985378298008
0.0,0.3057198,0.1628361433537167
0.0,0.1981681,0.06653724090369321
0.0,0.1981681,0.0372751663166353
0.0,0.27084014,0.06661704822232917
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03085222498425406
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.02738017281758122
0.0,0.1981681,0.02738017281758122
1.0,0.3039402,0.2617354886709397
0.0,0.1981681,0.037331595475378655
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.035651635277617756
0.0,0.21446787,0.04182648260337172
0.0,0.2726446,0.08949979398160218
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.0394159294959724
0.0,0.23561177,0.10265939869936953
0.0,0.1981681,0.026726196451422112
0.0,0.22926277,0.04073751386250848
0.0,0.1981681,0.04086526472814297
1.0,0.4930235,0.3642992975801189
0.0,0.22621171,0.055196220738414965
1.0,0.33172715,0.22256213293744412
0.0,0.1981681,0.11134966129513783
0.0,0.22621171,0.045014256318277525
0.0,0.1981681,0.028781017903065177
0.0,0.21072604,0.045130787093513224
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.053614681563055884
0.0,0.1981681,0.07340789875605953
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.04427904928160949
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.04542957487013509
0.0,0.22787765,0.042069442630349264
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.0500643691659887
0.0,0.1981681,0.02738017281758122
0.0,0.1981681,0.1071585922558737
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.03079507090948804
0.0,0.1981681,0.030599738482146623
0.0,0.1981681,0.026726196451422112
1.0,0.4124074,0.2838775293055085
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.3182689,0.13145780131667562
0.0,0.22787765,0.05756746106675406
0.0,0.2921065,0.11095185796826723
0.0,0.1981681,0.03503404631197998
0.0,0.1981681,0.02738017281758122
0.0,0.1981681,0.027961640506346048
0.0,0.3096738,0.15571531172296865
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.04509173592181992
0.0,0.1981681,0.03094092491964552
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.04781742073110206
0.0,0.22787765,0.0642080256112627
0.0,0.21900108,0.05976518268384055
0.0,0.1981681,0.028781017903065177
0.0,0.25722387,0.07588149616403368
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
0.0,0.25876912,0.07286453804670125
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.04427904928160949
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.0356947443812827
0.0,0.22652218,0.038416359003003796
0.0,0.1981681,0.03234538490250229
0.0,0.2734281,0.17209349257951007
0.0,0.23259853,0.1262392313199735
0.0,0.1981681,0.033322682066765495
0.0,0.21072604,0.05168164933756354
1.0,0.5529796,0.3320325212400987
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.10919892566531116
0.0,0.2643603,0.1054404208221981
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.026726196451422112
1.0,0.20955402,0.11323520991335419
0.0,0.1981681,0.047543175455518324
0.0,0.1981681,0.030395957488390794
0.0,0.1981681,0.03553828200715839
0.0,0.1981681,0.026726196451422112
0.0,0.273977,0.10335512337424972
0.0,0.1981681,0.06296285554929697
0.0,0.22787765,0.04771744411268582
0.0,0.1981681,0.027961640506346048
0.0,0.22787765,0.1335317988351403
0.0,0.1981681,0.026814491396857626
0.0,0.21710354,0.07398254820166962
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.026726196451422112
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03521340152659296
0.0,0.1981681,0.032891608480380925
0.0,0.1981681,0.026814491396857626
0.0,0.21072604,0.05116380749849201
0.0,0.23177314,0.06555072807817026
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.034770961688693994
0.0,0.22621171,0.03748838199500027
0.0,0.1981681,0.02738017281758122
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03869991267584298
0.0,0.1981681,0.026726196451422112
0.0,0.22406049,0.0753507499286615
0.0,0.1981681,0.02747056731436945
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.04706166079515054
0.0,0.1981681,0.030518860251261753
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.04938038456012178
1.0,0.1981681,0.15147154680987152
0.0,0.1981681,0.026726196451422112
0.0,0.21072604,0.04286059406761969
0.0,0.34271067,0.11082925891738224
0.0,0.1981681,0.028781017903065177
0.0,0.2585393,0.06259539187706102
0.0,0.1981681,0.046616240550242403
1.0,0.22651857,0.1642273784450961
0.0,0.1981681,0.0356947443812827
0.0,0.1981681,0.053975977500821205
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.03085222498425406
0.0,0.1981681,0.033969258197372794
0.0,0.22787765,0.046038974741538584
0.0,0.1981681,0.03724063166192161
0.0,0.1981681,0.03427752507468267
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.0356947443812827
0.0,0.25799063,0.07834276563831118
0.0,0.22652218,0.047906466552857976
0.0,0.1981681,0.03637651834783087
0.0,0.1981681,0.027961640506346048
0.0,0.1981681,0.027961640506346048
0.0,0.21072604,0.04790902896989197
0.0,0.1981681,0.026814491396857626
0.0,0.1981681,0.027961640506346048
